PRIMARY_KEY,Former_occupation_42,Former_emp,retirement_age
46467,"csp_1_1","temp-2-1",57
46470,"csp_6_2","temp-1-6",60
46473,"csp_3_4","temp-1-6",65
46511,"csp_6_8","temp-1-3",60
46518,"csp_6_7","temp-1-6",55
46524,"csp_4_6","temp-1-6",65
46531,"csp_5_4","temp-1-6",62
46541,"csp_6_2","temp-1-5",60
46543,"csp_5_6","temp-1-6",53
46556,"csp_5_2","temp-1-6",60
46562,"csp_6_2","temp-1-6",60
46587,"csp_5_6","temp-1-6",60
46604,"csp_6_4","temp-1-6",60
46627,"csp_5_2","temp-1-6",64
46633,"csp_4_6","temp-1-6",61
46637,"csp_4_5","temp-1-6",60
46649,"csp_5_2","temp-1-6",60
46666,"csp_4_2","temp-2-1",60
46707,"csp_6_2","temp-1-6",57
46714,"csp_4_3","temp-1-5",60
46718,"csp_2_3","temp-2-2",60
46743,"csp_5_6","temp-1-6",64
46746,"csp_6_4","temp-1-6",60
46748,"csp_6_9","temp-1-6",55
46752,"csp_6_7","temp-1-6",55
46761,"csp_1_1","temp-2-1",60
46762,"csp_6_8","temp-1-6",60
46764,"csp_4_3","temp-1-5",63
46765,"csp_4_6","temp-1-6",57
46788,"csp_6_7","temp-1-6",60
46790,"csp_1_3","temp-2-2",60
46819,"csp_6_3","temp-1-6",60
46821,"csp_4_3","temp-1-6",65
46822,"csp_1_1","temp-2-1",54
46838,"csp_4_6","temp-1-6",60
46853,"csp_5_6","temp-1-5",60
46854,"csp_1_1","temp-2-1",60
46867,"csp_4_8","temp-1-6",60
46880,"csp_5_6","temp-1-5",64
46896,"csp_5_2","temp-1-6",65
46899,"csp_6_3","temp-1-6",60
46906,"csp_6_8","temp-1-6",60
46907,"csp_6_3","temp-1-6",64
46910,"csp_5_6","temp-1-6",65
46912,"csp_6_8","temp-1-6",60
46914,"csp_6_7","temp-1-6",60
46916,"csp_6_2","temp-1-6",65
46917,"csp_5_2","temp-1-6",60
46918,"csp_5_2","temp-1-6",61
46921,"csp_6_8","temp-1-6",60
46925,"csp_4_4","temp-1-6",65
46929,"csp_6_4","temp-1-6",65
46937,"csp_5_4","temp-1-6",64
46942,"csp_6_7","temp-1-6",58
46944,"csp_5_5","temp-1-6",65
46954,"csp_2_1","temp-2-1",60
46958,"csp_5_2","temp-1-6",59
46963,"csp_4_3","temp-1-6",60
46968,"csp_6_3","temp-1-6",60
46983,"csp_5_2","temp-1-6",60
46984,"csp_5_4","temp-1-6",60
46988,"csp_1_1","temp-2-1",60
46999,"csp_5_3","temp-1-6",65
47001,"csp_3_7","temp-1-6",60
47002,"csp_5_5","temp-1-6",60
47005,"csp_6_3","temp-1-6",63
47011,"csp_2_3","temp-2-2",60
47022,"csp_6_5","temp-1-6",61
47025,"csp_4_2","temp-1-6",58
47031,"csp_6_8","temp-1-6",60
47036,"csp_2_3","temp-2-2",59
47049,"csp_2_1","temp-2-1",58
47052,"csp_5_4","temp-1-6",60
47066,"csp_1_1","temp-2-1",60
47073,"csp_5_3","temp-1-6",56
47083,"csp_5_6","temp-1-6",60
47092,"csp_5_2","temp-1-5",62
47098,"csp_2_1","temp-2-1",61
47106,"csp_2_3","temp-2-2",60
47108,"csp_5_2","temp-1-6",55
47116,"csp_5_2","temp-1-6",65
47117,"csp_6_3","temp-1-2",60
47127,"csp_1_1","temp-2-1",63
47133,"csp_4_8","temp-1-6",64
47139,"csp_3_7","temp-1-6",60
47146,"csp_6_9","temp-1-6",57
47149,"csp_6_7","temp-1-6",60
47161,"csp_4_6","temp-1-6",60
47167,"csp_3_7","temp-1-6",55
47173,"csp_5_5","temp-1-6",60
47179,"csp_4_6","temp-1-6",58
47180,"csp_5_4","temp-1-6",58
47194,"csp_4_3","temp-1-6",65
47201,"csp_6_8","temp-1-6",63
47202,"csp_1_1","temp-2-1",60
47215,"csp_4_6","temp-1-2",60
47217,"csp_4_6","temp-1-6",55
47219,"csp_5_4","temp-1-6",65
47225,"csp_5_2","temp-1-5",61
47230,"csp_4_7","temp-2-2",60
47234,"csp_5_6","temp-1-6",60
47235,"csp_3_3","temp-1-6",60
47243,"csp_6_3","temp-1-6",60
47245,"csp_2_3","temp-2-2",65
47247,"csp_6_2","temp-1-6",58
47249,"csp_5_2","temp-1-6",60
47252,"csp_5_2","temp-1-6",60
47257,"csp_4_3","temp-1-6",60
47265,"csp_4_8","temp-1-6",56
47268,"csp_6_2","temp-1-6",63
47272,"csp_4_3","temp-1-6",65
47278,"csp_2_2","temp-2-1",62
47279,"csp_3_3","temp-1-6",61
47280,"csp_5_2","temp-1-6",60
47284,"csp_4_2","temp-1-6",60
47289,"csp_6_8","temp-1-6",60
47299,"csp_5_4","temp-1-6",60
47301,"csp_5_5","temp-1-6",60
47317,"csp_4_6","temp-1-6",60
47327,"csp_5_2","temp-1-6",60
47328,"csp_1_3","temp-2-2",65
47331,"csp_3_7","temp-1-6",60
47334,"csp_3_4","temp-1-6",60
47340,"csp_5_2","temp-1-6",60
47343,"csp_6_7","temp-1-6",60
47355,"csp_5_2","temp-1-5",60
47372,"csp_3_1","temp-1-6",60
47374,"csp_5_5","temp-1-6",60
47375,"csp_5_5","temp-1-6",60
47379,"csp_1_1","temp-2-1",60
47382,"csp_6_3","temp-1-6",60
47383,"csp_4_3","temp-1-6",60
47392,"csp_6_3","temp-1-6",60
47393,"csp_1_3","temp-2-2",60
47394,"csp_6_9","temp-1-6",60
47396,"csp_4_6","temp-1-6",64
47398,"csp_5_2","temp-1-6",65
47402,"csp_4_2","temp-1-6",65
47413,"csp_1_1","temp-2-1",60
47414,"csp_5_4","temp-1-6",65
47418,"csp_5_4","temp-1-6",65
47443,"csp_5_2","temp-1-6",60
47444,"csp_6_9","temp-1-6",62
47445,"csp_6_7","temp-1-6",65
47451,"csp_5_4","temp-1-6",65
47452,"csp_5_2","temp-1-6",60
47457,"csp_1_3","temp-2-2",66
47460,"csp_1_3","temp-2-1",63
47462,"csp_3_8","temp-1-6",57
47469,"csp_4_7","temp-1-6",60
47476,"csp_5_5","temp-1-6",54
47484,"csp_5_2","temp-1-6",60
47487,"csp_5_2","temp-1-3",60
47498,"csp_6_4","temp-1-6",55
47517,"csp_2_2","temp-2-2",60
47520,"csp_4_7","temp-1-6",59
47522,"csp_5_3","temp-1-6",59
47524,"csp_5_4","temp-1-6",62
47528,"csp_2_1","temp-2-1",60
47547,"csp_5_3","temp-1-6",60
47548,"csp_5_6","temp-1-5",59
47551,"csp_5_4","temp-1-3",60
47554,"csp_5_4","temp-1-6",65
47557,"csp_4_3","temp-1-6",60
47563,"csp_6_4","temp-1-6",56
47574,"csp_2_2","temp-2-1",59
47578,"csp_3_1","temp-2-2",60
47580,"csp_6_3","temp-1-6",59
47581,"csp_1_1","temp-2-1",60
47582,"csp_6_8","temp-1-6",54
47587,"csp_5_6","temp-1-6",60
47593,"csp_5_6","temp-1-5",60
47605,"csp_5_2","temp-1-6",55
47610,"csp_6_7","temp-1-6",60
47615,"csp_2_1","temp-2-1",60
47622,"csp_1_1","temp-2-1",60
47623,"csp_1_3","temp-2-2",60
47626,"csp_6_8","temp-1-5",54
47634,"csp_5_4","temp-1-6",60
47637,"csp_5_5","temp-1-6",60
47642,"csp_4_5","temp-1-6",60
47646,"csp_5_2","temp-1-6",65
47653,"csp_5_6","temp-1-5",60
47656,"csp_5_2","temp-1-5",60
47677,"csp_1_1","temp-2-1",65
47678,"csp_4_8","temp-1-6",60
47682,"csp_5_2","temp-1-5",63
47689,"csp_1_1","temp-2-1",60
47691,"csp_1_1","temp-2-1",56
47694,"csp_6_7","temp-1-6",57
47697,"csp_4_2","temp-2-2",60
47698,"csp_4_3","temp-2-1",62
47706,"csp_4_2","temp-1-5",60
47707,"csp_3_8","temp-1-6",60
47709,"csp_5_6","temp-1-6",60
47716,"csp_5_2","temp-1-5",60
47719,"csp_5_2","temp-1-5",65
47721,"csp_3_3","temp-1-6",59
47734,"csp_6_8","temp-1-6",62
47741,"csp_4_5","temp-1-6",60
47746,"csp_6_8","temp-1-6",60
47750,"csp_6_3","temp-1-6",64
47764,"csp_2_1","temp-2-1",60
47769,"csp_2_2","temp-2-2",60
47771,"csp_2_1","temp-2-1",65
47774,"csp_5_2","temp-1-6",64
47787,"csp_6_2","temp-1-6",58
47788,"csp_5_4","temp-1-6",65
47792,"csp_2_3","temp-2-2",60
47795,"csp_2_2","temp-2-2",60
47811,"csp_5_2","temp-1-6",60
47812,"csp_2_1","temp-2-2",60
47825,"csp_1_1","temp-2-1",60
47833,"csp_4_6","temp-1-6",64
47834,"csp_2_1","temp-2-2",60
47835,"csp_2_3","temp-2-2",65
47843,"csp_3_7","temp-1-6",60
47848,"csp_2_2","temp-2-2",60
47851,"csp_5_4","temp-1-6",59
47870,"csp_5_5","temp-1-6",59
47874,"csp_5_2","temp-1-6",60
47884,"csp_1_1","temp-2-2",65
47885,"csp_6_8","temp-1-6",54
47891,"csp_6_2","temp-1-5",61
47892,"csp_5_5","temp-1-6",53
47895,"csp_5_5","temp-1-6",60
47899,"csp_4_3","temp-1-6",60
47900,"csp_4_5","temp-1-6",57
47901,"csp_6_2","temp-1-6",55
47911,"csp_6_8","temp-1-6",60
47912,"csp_5_2","temp-1-6",60
47913,"csp_4_6","temp-1-6",60
47934,"csp_5_2","temp-1-6",60
47941,"csp_5_5","temp-1-6",60
47948,"csp_6_8","temp-1-6",64
47959,"csp_6_7","temp-1-6",60
47971,"csp_3_7","temp-1-6",60
47980,"csp_6_7","temp-1-5",60
47985,"csp_1_1","temp-2-1",60
47987,"csp_5_4","temp-1-6",59
47992,"csp_6_3","temp-1-6",55
47994,"csp_4_8","temp-1-2",57
47998,"csp_4_5","temp-1-6",65
48012,"csp_6_7","temp-1-6",63
48020,"csp_3_7","temp-1-6",62
48021,"csp_4_6","temp-1-6",60
48024,"csp_2_2","temp-2-2",59
48026,"csp_6_8","temp-1-5",60
48038,"csp_4_7","temp-1-6",63
48050,"csp_5_2","temp-1-6",65
48051,"csp_4_8","temp-1-6",60
48054,"csp_6_8","temp-1-6",60
48058,"csp_6_4","temp-1-6",61
48060,"csp_4_6","temp-1-6",60
48063,"csp_4_6","temp-1-6",60
48068,"csp_5_4","temp-1-6",64
48073,"csp_5_6","temp-1-6",60
48094,"csp_6_2","temp-1-6",57
48096,"csp_5_2","temp-1-6",60
48098,"csp_6_2","temp-1-6",60
48104,"csp_5_2","temp-1-6",60
48116,"csp_1_1","temp-2-1",60
48118,"csp_1_1","temp-2-3",60
48123,"csp_3_7","temp-1-6",63
48124,"csp_5_5","temp-1-6",60
48137,"csp_6_3","temp-1-6",56
48139,"csp_6_7","temp-1-6",60
48141,"csp_5_2","temp-1-6",65
48145,"csp_4_8","temp-1-6",55
48164,"csp_3_8","temp-1-6",65
48176,"csp_5_6","temp-1-6",60
48212,"csp_5_2","temp-1-5",60
48216,"csp_5_2","temp-1-6",57
48221,"csp_6_5","temp-1-6",60
48224,"csp_5_3","temp-1-6",60
48225,"csp_5_4","temp-1-6",56
48228,"csp_5_6","temp-1-6",60
48238,"csp_1_3","temp-2-2",57
48248,"csp_2_1","temp-2-2",60
48257,"csp_4_7","temp-1-6",56
48264,"csp_3_4","temp-1-6",54
48274,"csp_3_5","temp-1-6",60
48280,"csp_1_3","temp-2-2",60
48284,"csp_6_8","temp-1-6",65
48285,"csp_6_4","temp-1-6",60
48290,"csp_6_8","temp-1-5",60
48292,"csp_5_2","temp-1-6",60
48296,"csp_6_4","temp-1-6",62
48297,"csp_6_7","temp-1-6",60
48299,"csp_6_8","temp-1-6",60
48310,"csp_3_7","temp-1-6",63
48323,"csp_6_7","temp-1-5",62
48341,"csp_5_3","temp-1-6",60
48350,"csp_5_6","temp-1-6",60
48365,"csp_5_2","temp-1-6",63
48374,"csp_6_7","temp-1-2",63
48377,"csp_5_2","temp-1-6",65
48385,"csp_4_7","temp-1-6",60
48392,"csp_6_2","temp-1-6",57
48393,"csp_2_2","temp-2-2",60
48400,"csp_5_4","temp-1-6",60
48419,"csp_5_2","temp-1-6",60
48420,"csp_6_4","temp-1-6",60
48422,"csp_6_3","temp-1-6",60
48426,"csp_5_3","temp-1-6",60
48427,"csp_4_2","temp-1-6",60
48432,"csp_4_7","temp-1-6",62
48437,"csp_2_2","temp-2-2",64
48438,"csp_4_7","temp-1-6",58
48457,"csp_3_7","temp-1-6",65
48487,"csp_5_2","temp-1-6",62
48499,"csp_6_7","temp-1-6",60
48521,"csp_5_6","temp-1-6",60
48532,"csp_6_7","temp-1-6",65
48538,"csp_3_3","temp-1-6",66
48539,"csp_5_4","temp-1-6",63
48556,"csp_5_6","temp-1-6",60
48557,"csp_5_6","temp-1-3",54
48562,"csp_5_4","temp-1-6",60
48583,"csp_4_8","temp-1-6",57
48585,"csp_6_9","temp-1-6",57
48588,"csp_5_2","temp-1-6",60
48598,"csp_4_5","temp-1-5",37
48601,"csp_6_5","temp-1-6",63
48608,"csp_2_2","temp-2-2",63
48610,"csp_4_3","temp-1-6",60
48617,"csp_6_8","temp-1-6",60
48632,"csp_4_6","temp-1-6",60
48638,"csp_6_8","temp-1-6",60
48640,"csp_6_4","temp-1-6",65
48641,"csp_5_2","temp-1-6",60
48650,"csp_5_2","temp-1-6",65
48655,"csp_2_1","temp-2-2",60
48663,"csp_6_3","temp-1-6",56
48692,"csp_5_6","temp-1-5",62
48693,"csp_5_6","temp-1-6",60
48698,"csp_4_7","temp-1-6",60
48705,"csp_4_3","temp-2-2",63
48708,"csp_5_6","temp-1-6",60
48712,"csp_1_1","temp-2-1",55
48724,"csp_6_2","temp-1-6",52
48734,"csp_4_3","temp-1-6",65
48743,"csp_5_2","temp-1-6",62
48755,"csp_6_3","temp-1-6",60
48763,"csp_2_2","temp-2-1",60
48764,"csp_3_7","temp-1-6",61
48765,"csp_2_3","temp-2-2",60
48771,"csp_5_6","temp-1-6",60
48774,"csp_5_2","temp-1-6",61
48777,"csp_6_7","temp-1-6",60
48784,"csp_2_3","temp-2-2",60
48800,"csp_4_4","temp-1-6",60
48804,"csp_4_3","temp-1-6",60
48812,"csp_6_7","temp-1-6",57
48815,"csp_4_3","temp-1-6",55
48821,"csp_6_7","temp-1-6",55
48826,"csp_6_3","temp-1-6",54
48833,"csp_1_3","temp-2-2",65
48846,"csp_6_8","temp-1-5",65
48849,"csp_2_1","temp-2-1",60
48857,"csp_5_2","temp-1-6",57
48863,"csp_6_4","temp-1-6",60
48871,"csp_6_3","temp-1-5",58
48875,"csp_5_2","temp-1-6",60
48879,"csp_4_8","temp-1-6",65
48886,"csp_5_4","temp-1-6",55
48894,"csp_4_2","temp-1-6",56
48902,"csp_5_5","temp-1-6",65
48907,"csp_5_6","temp-1-5",62
48916,"csp_2_2","temp-2-1",61
48917,"csp_5_6","temp-1-6",60
48925,"csp_5_2","temp-1-6",60
48927,"csp_4_2","temp-1-6",60
48929,"csp_2_3","temp-2-2",57
48948,"csp_5_4","temp-1-6",64
48952,"csp_4_2","temp-1-5",60
48959,"csp_5_4","temp-1-6",60
48985,"csp_5_2","temp-1-6",60
48989,"csp_2_1","temp-2-1",53
48993,"csp_6_2","temp-1-6",54
48996,"csp_5_4","temp-1-6",57
49001,"csp_4_7","temp-1-6",60
49005,"csp_6_3","temp-1-6",60
49027,"csp_6_2","temp-1-6",60
49028,"csp_5_6","temp-1-6",60
49032,"csp_2_2","temp-2-1",63
49036,"csp_3_4","temp-1-6",60
49040,"csp_6_2","temp-1-6",60
49047,"csp_6_8","temp-1-6",62
49051,"csp_6_8","temp-1-6",53
49052,"csp_5_4","temp-1-6",60
49057,"csp_6_7","temp-1-6",55
49058,"csp_6_7","temp-1-6",59
49061,"csp_4_8","temp-1-6",60
49070,"csp_3_8","temp-1-6",55
49071,"csp_4_8","temp-1-6",62
49091,"csp_5_2","temp-1-5",60
49093,"csp_5_4","temp-1-6",62
49099,"csp_6_8","temp-1-6",60
49100,"csp_4_6","temp-1-6",65
49110,"csp_5_6","temp-1-6",59
49124,"csp_6_3","temp-1-6",62
49127,"csp_6_2","temp-1-6",65
49156,"csp_1_1","temp-2-1",60
49159,"csp_6_3","temp-1-6",60
49160,"csp_5_5","temp-1-6",60
49162,"csp_4_3","temp-1-6",61
49167,"csp_6_9","temp-1-6",61
49190,"csp_6_7","temp-1-6",60
49197,"csp_6_3","temp-1-6",60
49198,"csp_4_2","temp-1-6",55
49213,"csp_5_5","temp-1-5",65
49214,"csp_5_2","temp-1-6",60
49223,"csp_5_5","temp-1-6",60
49231,"csp_5_4","temp-1-6",60
49237,"csp_5_4","temp-1-6",60
49253,"csp_4_4","temp-1-6",60
49259,"csp_6_4","temp-1-6",60
49274,"csp_6_2","temp-1-6",60
49286,"csp_6_5","temp-1-6",60
49302,"csp_4_7","temp-1-6",60
49309,"csp_6_4","temp-1-6",60
49316,"csp_4_6","temp-1-6",63
49341,"csp_6_7","temp-1-6",60
49347,"csp_5_6","temp-1-6",65
49364,"csp_5_6","temp-1-6",60
49369,"csp_5_2","temp-1-6",61
49370,"csp_6_7","temp-1-2",56
49375,"csp_4_7","temp-1-6",60
49396,"csp_5_2","temp-1-6",60
49397,"csp_4_6","temp-1-6",60
49398,"csp_2_2","temp-2-1",64
49399,"csp_6_5","temp-1-2",61
49401,"csp_5_6","temp-1-6",65
49402,"csp_5_6","temp-1-5",60
49408,"csp_6_4","temp-1-6",58
49416,"csp_4_8","temp-1-6",58
49426,"csp_6_4","temp-1-6",60
49449,"csp_5_4","temp-1-6",65
49464,"csp_5_6","temp-1-6",62
49465,"csp_4_7","temp-1-6",59
49467,"csp_4_2","temp-1-6",60
49468,"csp_6_4","temp-1-6",60
49481,"csp_5_2","temp-1-6",60
49482,"csp_5_2","temp-1-6",64
49484,"csp_5_2","temp-1-6",60
49489,"csp_6_3","temp-1-6",64
49490,"csp_6_8","temp-1-6",65
49491,"csp_5_2","temp-1-6",57
49497,"csp_4_3","temp-2-1",55
49505,"csp_5_6","temp-1-6",55
49508,"csp_5_5","temp-1-6",61
49521,"csp_5_6","temp-1-6",65
49531,"csp_6_7","temp-1-6",53
49537,"csp_4_6","temp-1-6",56
49544,"csp_5_6","temp-1-6",60
49545,"csp_5_4","temp-1-6",61
49550,"csp_4_3","temp-1-6",64
49560,"csp_5_6","temp-1-6",65
49563,"csp_6_9","temp-1-6",57
49564,"csp_4_6","temp-1-6",60
49578,"csp_6_3","temp-1-6",58
49582,"csp_5_2","temp-1-6",52
49593,"csp_5_2","temp-1-6",60
49594,"csp_6_3","temp-1-6",58
49598,"csp_3_7","temp-1-6",63
49608,"csp_6_7","temp-1-6",60
49612,"csp_5_2","temp-1-6",60
49618,"csp_6_3","temp-1-6",53
49619,"csp_2_2","temp-2-2",58
49620,"csp_6_8","temp-1-5",60
49626,"csp_6_4","temp-1-6",60
49632,"csp_4_3","temp-2-1",65
49660,"csp_5_4","temp-1-6",60
49661,"csp_5_4","temp-1-6",60
49669,"csp_6_3","temp-1-6",60
49676,"csp_4_7","temp-1-6",60
49680,"csp_2_2","temp-2-1",64
49681,"csp_4_3","temp-1-6",60
49682,"csp_5_6","temp-1-6",60
49686,"csp_5_5","temp-1-6",62
49690,"csp_4_6","temp-1-6",56
49704,"csp_5_4","temp-1-6",60
49707,"csp_6_7","temp-1-6",60
49710,"csp_6_7","temp-1-6",65
49720,"csp_4_6","temp-1-6",60
49723,"csp_5_6","temp-1-6",60
49724,"csp_5_2","temp-1-6",60
49725,"csp_4_2","temp-1-6",60
49741,"csp_4_6","temp-1-6",60
49746,"csp_4_7","temp-1-6",59
49761,"csp_5_6","temp-1-6",61
49763,"csp_6_4","temp-1-6",58
49774,"csp_6_3","temp-1-6",57
49786,"csp_2_2","temp-2-3",60
49787,"csp_5_4","temp-1-6",60
49802,"csp_5_6","temp-1-6",60
49819,"csp_4_6","temp-1-6",60
49823,"csp_5_4","temp-1-6",55
49825,"csp_6_3","temp-1-6",60
49840,"csp_6_7","temp-1-6",57
49866,"csp_6_3","temp-1-5",60
49868,"csp_4_2","temp-2-1",58
49876,"csp_5_3","temp-1-6",62
49878,"csp_5_4","temp-1-6",64
49886,"csp_5_2","temp-1-5",63
49890,"csp_6_7","temp-1-5",60
49896,"csp_5_2","temp-1-6",60
49904,"csp_6_9","temp-1-6",60
49910,"csp_6_8","temp-1-6",60
49916,"csp_6_3","temp-1-6",60
49933,"csp_6_8","temp-1-6",56
49934,"csp_6_8","temp-1-6",56
49953,"csp_4_6","temp-1-6",60
49964,"csp_1_1","temp-2-1",65
49976,"csp_6_3","temp-1-6",60
49984,"csp_6_7","temp-1-6",59
49986,"csp_3_7","temp-1-6",60
49992,"csp_5_6","temp-1-6",60
49993,"csp_5_2","temp-1-5",60
49998,"csp_5_4","temp-1-6",61
50015,"csp_5_3","temp-1-6",60
50025,"csp_6_7","temp-1-6",60
50032,"csp_6_4","temp-1-6",60
50033,"csp_1_1","temp-2-1",60
50034,"csp_6_2","temp-1-6",65
50037,"csp_6_8","temp-1-6",60
50042,"csp_4_6","temp-2-1",61
50045,"csp_5_2","temp-1-5",65
50047,"csp_6_7","temp-1-6",62
50060,"csp_4_2","temp-2-1",60
50081,"csp_3_7","temp-1-6",60
50083,"csp_4_5","temp-1-6",62
50094,"csp_5_4","temp-1-6",60
50106,"csp_6_4","temp-1-6",56
50107,"csp_6_4","temp-1-6",60
50113,"csp_6_4","temp-1-6",55
50120,"csp_6_7","temp-1-6",65
50128,"csp_6_4","temp-1-6",60
50136,"csp_6_8","temp-1-2",60
50138,"csp_6_4","temp-1-6",60
50143,"csp_6_3","temp-1-2",63
50171,"csp_5_2","temp-1-6",60
50184,"csp_6_4","temp-1-6",60
50189,"csp_3_8","temp-1-6",60
50191,"csp_2_1","temp-2-2",55
50208,"csp_2_2","temp-2-1",65
50211,"csp_4_8","temp-1-6",65
50216,"csp_4_8","temp-1-6",60
50228,"csp_4_6","temp-1-6",60
50230,"csp_6_8","temp-1-5",65
50237,"csp_6_3","temp-1-6",60
50244,"csp_5_6","temp-1-6",65
50252,"csp_6_5","temp-1-5",60
50256,"csp_6_7","temp-1-6",60
50257,"csp_6_8","temp-1-6",61
50259,"csp_6_3","temp-1-6",60
50262,"csp_4_7","temp-1-6",65
50265,"csp_4_6","temp-1-6",60
50268,"csp_5_3","temp-1-6",60
50293,"csp_6_7","temp-1-6",55
50295,"csp_5_6","temp-1-6",60
50299,"csp_4_8","temp-1-6",58
50313,"csp_5_2","temp-1-6",63
50319,"csp_6_3","temp-1-6",60
50339,"csp_4_6","temp-1-6",55
50342,"csp_2_1","temp-2-1",65
50346,"csp_6_7","temp-1-5",63
50351,"csp_3_8","temp-1-6",60
50374,"csp_6_7","temp-1-5",60
50393,"csp_5_6","temp-1-5",60
50399,"csp_5_2","temp-1-6",62
50403,"csp_4_3","temp-1-6",60
50408,"csp_5_4","temp-1-6",60
50412,"csp_4_3","temp-1-6",63
50415,"csp_3_8","temp-1-6",64
50429,"csp_5_6","temp-1-6",60
50435,"csp_2_3","temp-2-2",60
50438,"csp_5_2","temp-1-6",65
50447,"csp_3_8","temp-1-6",58
50448,"csp_4_3","temp-1-6",60
50475,"csp_5_2","temp-1-6",54
50507,"csp_4_3","temp-1-6",60
50531,"csp_5_6","temp-1-6",60
50534,"csp_4_7","temp-1-6",60
50535,"csp_3_7","temp-1-6",60
50555,"csp_6_2","temp-1-6",65
50562,"csp_4_6","temp-1-6",65
50592,"csp_5_6","temp-1-6",60
50594,"csp_5_5","temp-1-6",61
50606,"csp_6_4","temp-1-6",60
50608,"csp_5_4","temp-1-6",55
50612,"csp_6_3","temp-1-6",60
50625,"csp_6_4","temp-1-6",62
50643,"csp_3_7","temp-1-6",60
50684,"csp_6_3","temp-1-6",60
50698,"csp_5_3","temp-1-6",63
50713,"csp_5_2","temp-1-6",63
50717,"csp_4_8","temp-1-6",65
50728,"csp_4_2","temp-1-6",60
50741,"csp_5_2","temp-1-3",57
50744,"csp_5_6","temp-1-6",65
50746,"csp_2_1","temp-2-1",61
50750,"csp_4_2","temp-1-6",60
50752,"csp_2_1","temp-2-2",54
50756,"csp_4_6","temp-1-6",60
50769,"csp_5_5","temp-1-6",60
50775,"csp_6_2","temp-1-6",65
50776,"csp_4_6","temp-1-6",65
50783,"csp_5_6","temp-1-6",58
50812,"csp_5_4","temp-1-6",64
50815,"csp_5_2","temp-1-6",56
50835,"csp_5_2","temp-1-6",55
50842,"csp_2_2","temp-2-2",60
50851,"csp_4_5","temp-1-6",58
50853,"csp_3_7","temp-1-6",60
50858,"csp_5_2","temp-1-6",65
50862,"csp_5_5","temp-1-6",65
50864,"csp_6_7","temp-1-6",66
50869,"csp_6_5","temp-1-6",57
50873,"csp_5_4","temp-1-6",64
50911,"csp_5_5","temp-1-6",62
50913,"csp_4_8","temp-1-6",60
50923,"csp_5_2","temp-1-6",63
50924,"csp_2_1","temp-2-1",57
50926,"csp_6_4","temp-1-6",59
50930,"csp_6_2","temp-1-6",60
50942,"csp_5_3","temp-1-6",55
50947,"csp_4_2","temp-1-6",65
50954,"csp_4_3","temp-1-6",60
50960,"csp_3_3","temp-1-6",62
50963,"csp_4_6","temp-1-6",60
50965,"csp_5_3","temp-1-6",56
50977,"csp_3_7","temp-1-6",60
50980,"csp_5_2","temp-1-6",60
50987,"csp_5_4","temp-1-6",65
50993,"csp_4_6","temp-1-6",60
51008,"csp_5_2","temp-1-6",60
51016,"csp_5_2","temp-1-6",60
51021,"csp_6_3","temp-1-6",57
51022,"csp_5_2","temp-1-6",60
51023,"csp_4_2","temp-1-6",61
51026,"csp_4_3","temp-1-6",63
51035,"csp_6_3","temp-1-6",59
51042,"csp_3_7","temp-1-5",57
51053,"csp_6_7","temp-1-6",60
51060,"csp_5_2","temp-1-6",60
51076,"csp_5_2","temp-1-6",60
51087,"csp_3_4","temp-1-6",60
51118,"csp_5_2","temp-1-6",60
51123,"csp_5_4","temp-1-6",60
51147,"csp_5_6","temp-1-6",60
51149,"csp_2_2","temp-2-1",55
51150,"csp_4_3","temp-1-6",60
51166,"csp_6_3","temp-1-6",60
51176,"csp_4_7","temp-1-6",55
51180,"csp_5_2","temp-1-5",60
51182,"csp_6_4","temp-1-6",60
51184,"csp_1_3","temp-2-2",60
51198,"csp_4_8","temp-1-6",60
51199,"csp_6_9","temp-1-6",60
51201,"csp_5_2","temp-1-6",65
51228,"csp_6_7","temp-1-6",65
51252,"csp_4_3","temp-1-6",64
51253,"csp_6_2","temp-1-6",60
51264,"csp_4_6","temp-1-6",57
51266,"csp_5_6","temp-1-6",60
51279,"csp_6_3","temp-1-6",60
51280,"csp_5_2","temp-1-6",60
51287,"csp_2_3","temp-2-2",63
51300,"csp_6_7","temp-1-6",60
51312,"csp_5_2","temp-1-6",59
51318,"csp_4_3","temp-1-6",60
51328,"csp_2_3","temp-2-2",60
51329,"csp_4_6","temp-1-6",57
51340,"csp_5_3","temp-1-6",60
51354,"csp_6_7","temp-1-6",60
51361,"csp_4_7","temp-1-2",60
51370,"csp_2_1","temp-2-1",55
51371,"csp_4_6","temp-1-6",59
51372,"csp_4_7","temp-1-6",62
51394,"csp_4_6","temp-1-6",65
51399,"csp_4_8","temp-1-6",51
51418,"csp_6_7","temp-1-6",65
51421,"csp_4_5","temp-1-6",60
51428,"csp_6_7","temp-1-6",61
51444,"csp_6_4","temp-1-6",60
51446,"csp_6_9","temp-1-5",60
51454,"csp_3_8","temp-1-6",60
51455,"csp_5_5","temp-1-6",60
51463,"csp_3_8","temp-1-6",57
51467,"csp_2_2","temp-2-1",60
51468,"csp_4_2","temp-1-6",62
51477,"csp_6_3","temp-1-6",58
51485,"csp_1_1","temp-2-1",64
51498,"csp_5_2","temp-1-6",60
51519,"csp_5_2","temp-1-6",60
51521,"csp_6_3","temp-1-5",60
